Feature,Missing Count,Missing Percentage
賣超第14名分點前18天張增減,32558,0.1620897721841644
賣超第14名分點前18天買均值(千),32558,0.1620897721841644
賣超第14名分點前18天買均價,32558,0.1620897721841644
賣超第14名分點前18天買均張,32558,0.1620897721841644
賣超第14名分點前18天買張,32558,0.1620897721841644
賣超第14名分點前18天買金額(千),32558,0.1620897721841644
賣超第14名分點前18天賣均值(千),32558,0.1620897721841644
賣超第14名分點前18天賣均價,32558,0.1620897721841644
賣超第14名分點前18天賣均張,32558,0.1620897721841644
賣超第14名分點前18天賣張,32558,0.1620897721841644
賣超第14名分點前18天賣金額(千),32558,0.1620897721841644
賣超第14名分點前18天金額增減(千),32558,0.1620897721841644
買超第12名分點前4天券商代號,32541,0.16200513780468376
買超第12名分點前4天張增減,32541,0.16200513780468376
買超第12名分點前4天買均值(千),32541,0.16200513780468376
買超第12名分點前4天買均價,32541,0.16200513780468376
買超第12名分點前4天買均張,32541,0.16200513780468376
買超第12名分點前4天買張,32541,0.16200513780468376
買超第12名分點前4天買金額(千),32541,0.16200513780468376
買超第12名分點前4天賣均值(千),32541,0.16200513780468376
買超第12名分點前4天賣均價,32541,0.16200513780468376
買超第12名分點前4天賣均張,32541,0.16200513780468376
買超第12名分點前4天賣張,32541,0.16200513780468376
買超第12名分點前4天賣金額(千),32541,0.16200513780468376
買超第12名分點前4天金額增減(千),32541,0.16200513780468376
賣超第12名分點前4天券商代號,32541,0.16200513780468376
賣超第12名分點前4天張增減,32541,0.16200513780468376
賣超第12名分點前4天買均值(千),32541,0.16200513780468376
賣超第12名分點前4天買均價,32541,0.16200513780468376
賣超第12名分點前4天買均張,32541,0.16200513780468376
賣超第12名分點前4天買張,32541,0.16200513780468376
賣超第12名分點前4天買金額(千),32541,0.16200513780468376
賣超第12名分點前4天賣均值(千),32541,0.16200513780468376
賣超第12名分點前4天賣均價,32541,0.16200513780468376
賣超第12名分點前4天賣均張,32541,0.16200513780468376
賣超第12名分點前4天賣張,32541,0.16200513780468376
賣超第12名分點前4天賣金額(千),32541,0.16200513780468376
賣超第12名分點前4天金額增減(千),32541,0.16200513780468376
買超第14名分點前17天券商代號,32496,0.1617811056237056
買超第14名分點前17天張增減,32496,0.1617811056237056
買超第14名分點前17天買均值(千),32496,0.1617811056237056
買超第14名分點前17天買均價,32496,0.1617811056237056
買超第14名分點前17天買均張,32496,0.1617811056237056
買超第14名分點前17天買張,32496,0.1617811056237056
買超第14名分點前17天買金額(千),32496,0.1617811056237056
買超第14名分點前17天賣均值(千),32496,0.1617811056237056
買超第14名分點前17天賣均價,32496,0.1617811056237056
買超第14名分點前17天賣均張,32496,0.1617811056237056
買超第14名分點前17天賣張,32496,0.1617811056237056
買超第14名分點前17天賣金額(千),32496,0.1617811056237056
買超第14名分點前17天金額增減(千),32496,0.1617811056237056
賣超第14名分點前17天券商代號,32496,0.1617811056237056
賣超第14名分點前17天張增減,32496,0.1617811056237056
賣超第14名分點前17天買均值(千),32496,0.1617811056237056
賣超第14名分點前17天買均價,32496,0.1617811056237056
賣超第14名分點前17天買均張,32496,0.1617811056237056
賣超第14名分點前17天買張,32496,0.1617811056237056
賣超第14名分點前17天買金額(千),32496,0.1617811056237056
賣超第14名分點前17天賣均值(千),32496,0.1617811056237056
賣超第14名分點前17天賣均價,32496,0.1617811056237056
賣超第14名分點前17天賣均張,32496,0.1617811056237056
賣超第14名分點前17天賣張,32496,0.1617811056237056
賣超第14名分點前17天賣金額(千),32496,0.1617811056237056
賣超第14名分點前17天金額增減(千),32496,0.1617811056237056
買超第13名分點前19天券商代號,32470,0.1616516648080293
買超第13名分點前19天張增減,32470,0.1616516648080293
買超第13名分點前19天買均值(千),32470,0.1616516648080293
買超第13名分點前19天買均價,32470,0.1616516648080293
買超第13名分點前19天買均張,32470,0.1616516648080293
買超第13名分點前19天買張,32470,0.1616516648080293
買超第13名分點前19天買金額(千),32470,0.1616516648080293
買超第13名分點前19天賣均值(千),32470,0.1616516648080293
買超第13名分點前19天賣均價,32470,0.1616516648080293
買超第13名分點前19天賣均張,32470,0.1616516648080293
買超第13名分點前19天賣張,32470,0.1616516648080293
買超第13名分點前19天賣金額(千),32470,0.1616516648080293
買超第13名分點前19天金額增減(千),32470,0.1616516648080293
賣超第13名分點前19天券商代號,32470,0.1616516648080293
賣超第13名分點前19天張增減,32470,0.1616516648080293
賣超第13名分點前19天買均值(千),32470,0.1616516648080293
賣超第13名分點前19天買均價,32470,0.1616516648080293
賣超第13名分點前19天買均張,32470,0.1616516648080293
賣超第13名分點前19天買張,32470,0.1616516648080293
賣超第13名分點前19天買金額(千),32470,0.1616516648080293
賣超第13名分點前19天賣均值(千),32470,0.1616516648080293
賣超第13名分點前19天賣均價,32470,0.1616516648080293
賣超第13名分點前19天賣均張,32470,0.1616516648080293
賣超第13名分點前19天賣張,32470,0.1616516648080293
賣超第13名分點前19天賣金額(千),32470,0.1616516648080293
賣超第13名分點前19天金額增減(千),32470,0.1616516648080293
買超第12名分點前10天券商代號,32442,0.1615122670065318
買超第12名分點前10天張增減,32442,0.1615122670065318
買超第12名分點前10天買均值(千),32442,0.1615122670065318
買超第12名分點前10天買均價,32442,0.1615122670065318
買超第12名分點前10天買均張,32442,0.1615122670065318
買超第12名分點前10天買張,32442,0.1615122670065318
買超第12名分點前10天買金額(千),32442,0.1615122670065318
買超第12名分點前10天賣均值(千),32442,0.1615122670065318
買超第12名分點前10天賣均價,32442,0.1615122670065318
買超第12名分點前10天賣均張,32442,0.1615122670065318
買超第12名分點前10天賣張,32442,0.1615122670065318
買超第12名分點前10天賣金額(千),32442,0.1615122670065318
買超第12名分點前10天金額增減(千),32442,0.1615122670065318
賣超第12名分點前10天券商代號,32442,0.1615122670065318
賣超第12名分點前10天張增減,32442,0.1615122670065318
賣超第12名分點前10天買均值(千),32442,0.1615122670065318
賣超第12名分點前10天買均價,32442,0.1615122670065318
賣超第12名分點前10天買均張,32442,0.1615122670065318
賣超第12名分點前10天買張,32442,0.1615122670065318
賣超第12名分點前10天買金額(千),32442,0.1615122670065318
賣超第12名分點前10天賣均值(千),32442,0.1615122670065318
賣超第12名分點前10天賣均價,32442,0.1615122670065318
賣超第12名分點前10天賣均張,32442,0.1615122670065318
賣超第12名分點前10天賣張,32442,0.1615122670065318
賣超第12名分點前10天賣金額(千),32442,0.1615122670065318
賣超第12名分點前10天金額增減(千),32442,0.1615122670065318
買超第12名分點前7天券商代號,32400,0.16130317030428548
買超第12名分點前7天張增減,32400,0.16130317030428548
買超第12名分點前7天買均值(千),32400,0.16130317030428548
買超第12名分點前7天買均價,32400,0.16130317030428548
買超第12名分點前7天買均張,32400,0.16130317030428548
買超第12名分點前7天買張,32400,0.16130317030428548
買超第12名分點前7天買金額(千),32400,0.16130317030428548
買超第12名分點前7天賣均值(千),32400,0.16130317030428548
買超第12名分點前7天賣均價,32400,0.16130317030428548
買超第12名分點前7天賣均張,32400,0.16130317030428548
買超第12名分點前7天賣張,32400,0.16130317030428548
買超第12名分點前7天賣金額(千),32400,0.16130317030428548
買超第12名分點前7天金額增減(千),32400,0.16130317030428548
賣超第12名分點前7天券商代號,32400,0.16130317030428548
賣超第12名分點前7天張增減,32400,0.16130317030428548
賣超第12名分點前7天買均值(千),32400,0.16130317030428548
賣超第12名分點前7天買均價,32400,0.16130317030428548
賣超第12名分點前7天買均張,32400,0.16130317030428548
賣超第12名分點前7天買張,32400,0.16130317030428548
賣超第12名分點前7天買金額(千),32400,0.16130317030428548
賣超第12名分點前7天賣均值(千),32400,0.16130317030428548
賣超第12名分點前7天賣均價,32400,0.16130317030428548
賣超第12名分點前7天賣均張,32400,0.16130317030428548
賣超第12名分點前7天賣張,32400,0.16130317030428548
賣超第12名分點前7天賣金額(千),32400,0.16130317030428548
賣超第12名分點前7天金額增減(千),32400,0.16130317030428548
買超第12名分點前15天券商代號,32363,0.16111896606659232
買超第12名分點前15天張增減,32363,0.16111896606659232
買超第12名分點前15天買均值(千),32363,0.16111896606659232
買超第12名分點前15天買均價,32363,0.16111896606659232
買超第12名分點前15天買均張,32363,0.16111896606659232
買超第12名分點前15天買張,32363,0.16111896606659232
買超第12名分點前15天買金額(千),32363,0.16111896606659232
買超第12名分點前15天賣均值(千),32363,0.16111896606659232
買超第12名分點前15天賣均價,32363,0.16111896606659232
買超第12名分點前15天賣均張,32363,0.16111896606659232
買超第12名分點前15天賣張,32363,0.16111896606659232
買超第12名分點前15天賣金額(千),32363,0.16111896606659232
買超第12名分點前15天金額增減(千),32363,0.16111896606659232
賣超第12名分點前15天券商代號,32363,0.16111896606659232
賣超第12名分點前15天張增減,32363,0.16111896606659232
賣超第12名分點前15天買均值(千),32363,0.16111896606659232
賣超第12名分點前15天買均價,32363,0.16111896606659232
賣超第12名分點前15天買均張,32363,0.16111896606659232
賣超第12名分點前15天買張,32363,0.16111896606659232
賣超第12名分點前15天買金額(千),32363,0.16111896606659232
賣超第12名分點前15天賣均值(千),32363,0.16111896606659232
賣超第12名分點前15天賣均價,32363,0.16111896606659232
賣超第12名分點前15天賣均張,32363,0.16111896606659232
賣超第12名分點前15天賣張,32363,0.16111896606659232
賣超第12名分點前15天賣金額(千),32363,0.16111896606659232
賣超第12名分點前15天金額增減(千),32363,0.16111896606659232
買超第14名分點前13天券商代號,32331,0.16095965429345227
買超第14名分點前13天張增減,32331,0.16095965429345227
買超第14名分點前13天買均值(千),32331,0.16095965429345227
買超第14名分點前13天買均價,32331,0.16095965429345227
買超第14名分點前13天買均張,32331,0.16095965429345227
買超第14名分點前13天買張,32331,0.16095965429345227
買超第14名分點前13天買金額(千),32331,0.16095965429345227
買超第14名分點前13天賣均值(千),32331,0.16095965429345227
買超第14名分點前13天賣均價,32331,0.16095965429345227
買超第14名分點前13天賣均張,32331,0.16095965429345227
買超第14名分點前13天賣張,32331,0.16095965429345227
買超第14名分點前13天賣金額(千),32331,0.16095965429345227
買超第14名分點前13天金額增減(千),32331,0.16095965429345227
賣超第14名分點前13天券商代號,32331,0.16095965429345227
賣超第14名分點前13天張增減,32331,0.16095965429345227
賣超第14名分點前13天買均值(千),32331,0.16095965429345227
賣超第14名分點前13天買均價,32331,0.16095965429345227
賣超第14名分點前13天買均張,32331,0.16095965429345227
